date,hour,day_of_week,charging_ratio,screen_on_ratio,avg_cpu_usage,avg_ram_usage,sum,mean,median,min,max,range,rms,std_dev,variance,q1,q2,q3,iqr,skewness,kurtosis,DL,DH,LUP_count,HUP_count,UMR,FMU,device_id,battery_capacity,ram_capacity,core_numbers,avg_cpu,avg_screen_on,avg_brightness,gps_on_ratio,bluetooth_ratio,wifi_tx,wifi_rx,mobile_tx,mobile_rx,battery_current_avg,battery_power_avg,bg_app_count_avg,bg_app_count_max,total_apps,num_user_apps,num_system_apps,num_foreground_apps,num_background_apps,sum_norm_device,mean_norm_device,median_norm_device,max_norm_device,range_norm_device,rms_norm_device,std_dev_norm_device,variance_norm_device,sum_norm_battery,mean_norm_battery,median_norm_battery,max_norm_battery,range_norm_battery,rms_norm_battery,std_dev_norm_battery,variance_norm_battery,total_apps_norm_device,num_user_apps_norm_device,num_system_apps_norm_device,num_foreground_apps_norm_device,num_background_apps_norm_device,energy_norm_combined
2023-12-18,20,0,1.0,1.0,34.15990767004004,3290547735.8933334,0.01,2.777777777777778e-06,-0.0,-0.0,0.01,0.01,0.0001666666666666,0.0001666666666666,2.777777777777908e-08,-0.0,-0.0,0.0,0.0,59.999999999999964,3600.0,3599,0,1,0,,1,70a09b5174d07fff,5905.0,5917945856.0,8.0,34.15990767004004,1.0072222222222222,95.68555555555555,1.0,1.0,729310,1195559,0,0,-85.40861111111111,-0.36770109718055555,1.0,1.0,370.0,325.0,45.0,1.0,369.0,0.001081081081081081,0.0010727761618444134,-0.0,0.004366812227074236,0.004366812227074236,0.002441244941537633,0.0024429274829170793,0.0010368562776998684,1.693480101608806e-06,4.704111393357795e-10,-0.0,1.693480101608806e-06,1.693480101608806e-06,2.822466836013548e-08,2.822466836013548e-08,4.704111393358016e-12,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.016808510399228548
2023-12-18,21,0,1.0,1.0,34.37022510003916,3242978772.7644444,0.02,5.555555555555556e-06,-0.0,-0.0,0.01,0.01,0.0002357022603955,0.0002356695125995,5.5540119168908244e-08,-0.0,-0.0,0.0,0.0,42.40871568861786,1797.4977760790457,3598,0,2,0,,1,70a09b5174d07fff,5905.0,5917945856.0,8.0,34.37022510003916,1.0005555555555556,6.0,1.0,1.0,681887,1232706,0,0,-79.35638888888889,-0.3411689246152778,1.0,1.0,370.0,325.0,45.0,1.0,369.0,0.002162162162162162,0.002145552323688827,-0.0,0.004366812227074236,0.004366812227074236,0.0034524417053983826,0.00345434117529133,0.0020731363640812297,3.386960203217612e-06,9.40822278671559e-10,-0.0,1.693480101608806e-06,1.693480101608806e-06,3.991570878839966e-08,3.991016301430991e-08,9.405608665352793e-12,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.022021258184770402
2023-12-18,22,0,1.0,1.0,34.48964824205921,3422702639.786667,0.01,2.777777777777778e-06,-0.0,-0.0,0.01,0.01,0.0001666666666666,0.0001666666666666,2.7777777777777863e-08,-0.0,-0.0,0.0,0.0,59.999999999999964,3600.0,3599,0,1,0,,1,70a09b5174d07fff,5905.0,5917945856.0,8.0,34.48964824205921,1.0344444444444445,32.350833333333334,1.0,1.0,909617,1475363,0,0,-83.395,-0.35746574440861106,1.0,1.0,370.0,325.0,45.0,1.0,369.0,0.001081081081081081,0.0010727761618444134,-0.0,0.004366812227074236,0.004366812227074236,0.002441244941537633,0.0024429274829170793,0.001036856277699823,1.693480101608806e-06,4.704111393357795e-10,-0.0,1.693480101608806e-06,1.693480101608806e-06,2.822466836013548e-08,2.822466836013548e-08,4.704111393357809e-12,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.016808510399228503
2023-12-18,23,0,1.0,1.0,34.66763937937073,3488986137.653445,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1916,0,0,0,,1,70a09b5174d07fff,5905.0,5917945856.0,8.0,34.66763937937073,1.0,26.0,1.0,1.0,448344,622700,0,0,-75.59029227557411,-0.32413658490970776,1.0,1.0,370.0,325.0,45.0,1.0,369.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.001488095238095238,0.0
2023-03-17,0,4,1.0,1.0,52.448735759933314,2357339656.621561,0.01,2.7785495971103087e-06,-0.0,-0.0,0.01,0.01,0.0001666898196384,0.0001666898196384,2.7785495971104033e-08,-0.0,0.0,-0.0,0.0,59.99166608788258,3598.9999999999995,3598,0,1,0,,1,ab47b5f5ecded6b8,,,,52.448735759933314,1.0,31.0,0.0,0.0,215595,25302,0,0,-121.8716310086135,-0.5095377740980513,,,,,,,,0.0003910833007430583,0.00039117342021253087,-0.0,0.0012165450121654504,0.0012165450121654504,0.0007385527001964536,0.0007388648174313197,0.0003524308878708156,,,,,,,,,,,,,,0.005045195150785079
2023-03-17,1,4,1.0,1.0,58.395,2273727429.9733334,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3600,0,0,0,,1,ab47b5f5ecded6b8,,,,58.395,1.0,31.0,0.0,0.0,231756,200658,22312,7360,-168.8386111111111,-0.7041839753027778,,,,,,,,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
2023-03-17,2,4,1.0,1.0,51.64277777777778,2198754261.902222,0.01,2.777777777777778e-06,-0.0,-0.0,0.01,0.01,0.0001666666666666,0.0001666666666666,2.77777777777792e-08,-0.0,-0.0,0.0,0.0,59.99999999999999,3600.0,3599,0,1,0,,1,ab47b5f5ecded6b8,,,,51.64277777777778,1.0,31.0,0.0,0.0,234000,208128,24620,9040,-128.07666666666665,-0.532885665186111,,,,,,,,0.0003910833007430583,0.0003910647609291385,-0.0,0.0012165450121654504,0.0012165450121654504,0.0007384501163081421,0.0007387621901903814,0.0003523329904019686,,,,,,,,,,,,,,0.005044783382903589
2023-03-17,3,4,1.0,1.0,60.31527777777778,2472088065.137778,0.04,1.1111111111111112e-05,-0.0,-0.0,0.01,0.01,0.0003333333333333,0.0003331943768901,1.1101849279121789e-07,-0.0,-0.0,0.0,0.0,29.962462638494387,896.2470821769583,3596,0,4,0,,1,ab47b5f5ecded6b8,,,,60.31527777777778,1.4602777777777778,46.72694444444444,0.0,0.0,404006,237043,8976,3616,-236.70055555555555,-0.9738332267694444,,,,,,,,0.0015643332029722332,0.001564259043716554,-0.0,0.0012165450121654504,0.0012165450121654504,0.001476900232616727,0.0014769084457832886,0.001408157191981699,,,,,,,,,,,,,,0.009923648141401401
2023-03-17,4,4,1.0,1.0,50.41722222222222,2297069281.28,0.01,2.777777777777778e-06,-0.0,-0.0,0.01,0.01,0.0001666666666666,0.0001666666666666,2.777777777777854e-08,-0.0,-0.0,0.0,0.0,59.99999999999994,3599.999999999999,3599,0,1,0,,1,ab47b5f5ecded6b8,,,,50.41722222222222,1.0,59.0,0.0,0.0,234000,187200,27816,10176,-127.68472222222222,-0.5258809502555556,,,,,,,,0.0003910833007430583,0.0003910647609291385,-0.0,0.0012165450121654504,0.0012165450121654504,0.0007384501163081421,0.0007387621901903814,0.0003523329904019603,,,,,,,,,,,,,,0.005044783382903581
2023-03-17,5,4,1.0,1.0,52.82472222222222,2181970103.1822224,0.01,2.777777777777778e-06,-0.0,-0.0,0.01,0.01,0.0001666666666666,0.0001666666666666,2.7777777777779088e-08,-0.0,-0.0,0.0,0.0,59.99999999999995,3599.999999999999,3599,0,1,0,,1,ab47b5f5ecded6b8,,,,52.82472222222222,1.0405555555555555,28.10861111111111,0.0,0.0,254335,226283,80,0,-131.515,-0.5383406097888889,,,,,,,,0.0003910833007430583,0.0003910647609291385,-0.0,0.0012165450121654504,0.0012165450121654504,0.0007384501163081421,0.0007387621901903814,0.00035233299040196716,,,,,,,,,,,,,,0.005044783382903588
